{'device_num': 6, 'dropout_rate1': 0.3258494549467406, 'dropout_rate2': 0.2974783660130027, 'dropout_rate_fc': 0.3134874750986153, 'embedding_dim1': 64, 'embedding_dim2': 256, 'fc_hidden1': 109, 'fc_hidden2': 56, 'hidden_dim1': 1024, 'hidden_dim2': 256, 'l2_regularization': 5e-05, 'latent_dim1': 64, 'latent_dim2': 256, 'num_head1': 8, 'num_head2': 8, 'seq_len': 20, 'train_base_learning_rate': 0.0010350836441350173, 'train_batch_size': 512, 'train_epochs_num': 500, 'transformer_num_layers1': 4, 'transformer_num_layers2': 9, 'correlation_coefficient': 0, 'min_train_loss': 10.309379488229752, 'min_test_loss': 2.5456575576908964, 'k_fold': 1}
{'device_num': 6, 'dropout_rate1': 0.40300678458241673, 'dropout_rate2': 0.38244026297580375, 'dropout_rate_fc': 0.4642743320592035, 'embedding_dim1': 256, 'embedding_dim2': 128, 'fc_hidden1': 195, 'fc_hidden2': 24, 'hidden_dim1': 128, 'hidden_dim2': 128, 'l2_regularization': 2e-05, 'latent_dim1': 64, 'latent_dim2': 128, 'num_head1': 2, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.0015590295623839911, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 2, 'transformer_num_layers2': 1, 'correlation_coefficient': 0.8036891438091018, 'min_train_loss': -16.10706466436386, 'min_test_loss': 0.046670513462647806, 'k_fold': 1}
{'device_num': 6, 'dropout_rate1': 0.40300678458241673, 'dropout_rate2': 0.38244026297580375, 'dropout_rate_fc': 0.4642743320592035, 'embedding_dim1': 256, 'embedding_dim2': 128, 'fc_hidden1': 195, 'fc_hidden2': 24, 'hidden_dim1': 128, 'hidden_dim2': 128, 'l2_regularization': 2e-05, 'latent_dim1': 64, 'latent_dim2': 128, 'num_head1': 2, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.0015590295623839911, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 2, 'transformer_num_layers2': 1, 'correlation_coefficient': 0.8102720128320571, 'min_train_loss': -16.059693694114685, 'min_test_loss': 0.06535085869859933, 'k_fold': 2}
{'device_num': 6, 'dropout_rate1': 0.40300678458241673, 'dropout_rate2': 0.38244026297580375, 'dropout_rate_fc': 0.4642743320592035, 'embedding_dim1': 256, 'embedding_dim2': 128, 'fc_hidden1': 195, 'fc_hidden2': 24, 'hidden_dim1': 128, 'hidden_dim2': 128, 'l2_regularization': 2e-05, 'latent_dim1': 64, 'latent_dim2': 128, 'num_head1': 2, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.0015590295623839911, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 2, 'transformer_num_layers2': 1, 'correlation_coefficient': 0.8242677219620629, 'min_train_loss': -16.105748236179352, 'min_test_loss': 0.05060285640275252, 'k_fold': 3}
{'device_num': 6, 'dropout_rate1': 0.40300678458241673, 'dropout_rate2': 0.38244026297580375, 'dropout_rate_fc': 0.4642743320592035, 'embedding_dim1': 256, 'embedding_dim2': 128, 'fc_hidden1': 195, 'fc_hidden2': 24, 'hidden_dim1': 128, 'hidden_dim2': 128, 'l2_regularization': 2e-05, 'latent_dim1': 64, 'latent_dim2': 128, 'num_head1': 2, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.0015590295623839911, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 2, 'transformer_num_layers2': 1, 'correlation_coefficient': 0.8215767785443009, 'min_train_loss': -16.13623034954071, 'min_test_loss': 0.048949226012361326, 'k_fold': 4}
{'device_num': 6, 'dropout_rate1': 0.40300678458241673, 'dropout_rate2': 0.38244026297580375, 'dropout_rate_fc': 0.4642743320592035, 'embedding_dim1': 256, 'embedding_dim2': 128, 'fc_hidden1': 195, 'fc_hidden2': 24, 'hidden_dim1': 128, 'hidden_dim2': 128, 'l2_regularization': 2e-05, 'latent_dim1': 64, 'latent_dim2': 128, 'num_head1': 2, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.0015590295623839911, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 2, 'transformer_num_layers2': 1, 'correlation_coefficient': 0.8212463212946985, 'min_train_loss': -16.105009019374847, 'min_test_loss': 0.030400413017788716, 'k_fold': 5}
{'device_num': 6, 'dropout_rate1': 0.35580723590688235, 'dropout_rate2': 0.14564182480194685, 'dropout_rate_fc': 0.472574225577233, 'embedding_dim1': 256, 'embedding_dim2': 256, 'fc_hidden1': 114, 'fc_hidden2': 46, 'hidden_dim1': 256, 'hidden_dim2': 128, 'l2_regularization': 2e-05, 'latent_dim1': 64, 'latent_dim2': 128, 'num_head1': 2, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.002212102868917401, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 9, 'transformer_num_layers2': 3, 'correlation_coefficient': 0.82070177032204, 'min_train_loss': -15.66843980550766, 'min_test_loss': 0.04421982885707958, 'k_fold': 1}
{'device_num': 6, 'dropout_rate1': 0.35580723590688235, 'dropout_rate2': 0.14564182480194685, 'dropout_rate_fc': 0.472574225577233, 'embedding_dim1': 256, 'embedding_dim2': 256, 'fc_hidden1': 114, 'fc_hidden2': 46, 'hidden_dim1': 256, 'hidden_dim2': 128, 'l2_regularization': 2e-05, 'latent_dim1': 64, 'latent_dim2': 128, 'num_head1': 2, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.002212102868917401, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 9, 'transformer_num_layers2': 3, 'correlation_coefficient': 0.803236262713811, 'min_train_loss': -15.655232071876526, 'min_test_loss': 0.050899919549469, 'k_fold': 2}
{'device_num': 6, 'dropout_rate1': 0.35580723590688235, 'dropout_rate2': 0.14564182480194685, 'dropout_rate_fc': 0.472574225577233, 'embedding_dim1': 256, 'embedding_dim2': 256, 'fc_hidden1': 114, 'fc_hidden2': 46, 'hidden_dim1': 256, 'hidden_dim2': 128, 'l2_regularization': 2e-05, 'latent_dim1': 64, 'latent_dim2': 128, 'num_head1': 2, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.002212102868917401, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 9, 'transformer_num_layers2': 3, 'correlation_coefficient': 0.777872247585375, 'min_train_loss': -15.282212615013123, 'min_test_loss': 0.056160798740451795, 'k_fold': 3}
{'device_num': 6, 'dropout_rate1': 0.35580723590688235, 'dropout_rate2': 0.14564182480194685, 'dropout_rate_fc': 0.472574225577233, 'embedding_dim1': 256, 'embedding_dim2': 256, 'fc_hidden1': 114, 'fc_hidden2': 46, 'hidden_dim1': 256, 'hidden_dim2': 128, 'l2_regularization': 2e-05, 'latent_dim1': 64, 'latent_dim2': 128, 'num_head1': 2, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.002212102868917401, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 9, 'transformer_num_layers2': 3, 'correlation_coefficient': 0.8298439231102839, 'min_train_loss': -15.895276367664337, 'min_test_loss': 0.057811186729931796, 'k_fold': 4}
{'device_num': 6, 'dropout_rate1': 0.35580723590688235, 'dropout_rate2': 0.14564182480194685, 'dropout_rate_fc': 0.472574225577233, 'embedding_dim1': 256, 'embedding_dim2': 256, 'fc_hidden1': 114, 'fc_hidden2': 46, 'hidden_dim1': 256, 'hidden_dim2': 128, 'l2_regularization': 2e-05, 'latent_dim1': 64, 'latent_dim2': 128, 'num_head1': 2, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.002212102868917401, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 9, 'transformer_num_layers2': 3, 'correlation_coefficient': 0.7623233789725024, 'min_train_loss': -15.31399393081665, 'min_test_loss': 0.06935623233257796, 'k_fold': 5}
{'device_num': 6, 'dropout_rate1': 0.46544964207133693, 'dropout_rate2': 0.31102053565073756, 'dropout_rate_fc': 0.4872164505524131, 'embedding_dim1': 512, 'embedding_dim2': 128, 'fc_hidden1': 149, 'fc_hidden2': 32, 'hidden_dim1': 128, 'hidden_dim2': 512, 'l2_regularization': 2e-05, 'latent_dim1': 64, 'latent_dim2': 64, 'num_head1': 16, 'num_head2': 4, 'seq_len': 20, 'train_base_learning_rate': 0.0032252645235521017, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 4, 'transformer_num_layers2': 6, 'correlation_coefficient': 0.20914327752736667, 'min_train_loss': -3.448787748813629, 'min_test_loss': 0.18951089775845212, 'k_fold': 1}
{'device_num': 6, 'dropout_rate1': 0.46544964207133693, 'dropout_rate2': 0.31102053565073756, 'dropout_rate_fc': 0.4872164505524131, 'embedding_dim1': 512, 'embedding_dim2': 128, 'fc_hidden1': 149, 'fc_hidden2': 32, 'hidden_dim1': 128, 'hidden_dim2': 512, 'l2_regularization': 2e-05, 'latent_dim1': 64, 'latent_dim2': 64, 'num_head1': 16, 'num_head2': 4, 'seq_len': 20, 'train_base_learning_rate': 0.0032252645235521017, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 4, 'transformer_num_layers2': 6, 'correlation_coefficient': 0.20012551010979776, 'min_train_loss': -3.6836589872837067, 'min_test_loss': 0.16866296079326942, 'k_fold': 2}
{'device_num': 6, 'dropout_rate1': 0.46544964207133693, 'dropout_rate2': 0.31102053565073756, 'dropout_rate_fc': 0.4872164505524131, 'embedding_dim1': 512, 'embedding_dim2': 128, 'fc_hidden1': 149, 'fc_hidden2': 32, 'hidden_dim1': 128, 'hidden_dim2': 512, 'l2_regularization': 2e-05, 'latent_dim1': 64, 'latent_dim2': 64, 'num_head1': 16, 'num_head2': 4, 'seq_len': 20, 'train_base_learning_rate': 0.0032252645235521017, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 4, 'transformer_num_layers2': 6, 'correlation_coefficient': 0.30287582936366947, 'min_train_loss': -6.518121927976608, 'min_test_loss': 0.16671975923012616, 'k_fold': 3}
{'device_num': 6, 'dropout_rate1': 0.46544964207133693, 'dropout_rate2': 0.31102053565073756, 'dropout_rate_fc': 0.4872164505524131, 'embedding_dim1': 512, 'embedding_dim2': 128, 'fc_hidden1': 149, 'fc_hidden2': 32, 'hidden_dim1': 128, 'hidden_dim2': 512, 'l2_regularization': 2e-05, 'latent_dim1': 64, 'latent_dim2': 64, 'num_head1': 16, 'num_head2': 4, 'seq_len': 20, 'train_base_learning_rate': 0.0032252645235521017, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 4, 'transformer_num_layers2': 6, 'correlation_coefficient': 0.2946739222886751, 'min_train_loss': -5.763282775878906, 'min_test_loss': 0.18413848266777386, 'k_fold': 4}
{'device_num': 6, 'dropout_rate1': 0.46544964207133693, 'dropout_rate2': 0.31102053565073756, 'dropout_rate_fc': 0.4872164505524131, 'embedding_dim1': 512, 'embedding_dim2': 128, 'fc_hidden1': 149, 'fc_hidden2': 32, 'hidden_dim1': 128, 'hidden_dim2': 512, 'l2_regularization': 2e-05, 'latent_dim1': 64, 'latent_dim2': 64, 'num_head1': 16, 'num_head2': 4, 'seq_len': 20, 'train_base_learning_rate': 0.0032252645235521017, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 4, 'transformer_num_layers2': 6, 'correlation_coefficient': 0.4226035013116814, 'min_train_loss': -9.403975367546082, 'min_test_loss': 0.16576860046896424, 'k_fold': 5}
{'device_num': 6, 'dropout_rate1': 0.43992680002691986, 'dropout_rate2': 0.20414282909988385, 'dropout_rate_fc': 0.2645248471987832, 'embedding_dim1': 128, 'embedding_dim2': 64, 'fc_hidden1': 226, 'fc_hidden2': 11, 'hidden_dim1': 128, 'hidden_dim2': 1024, 'l2_regularization': 2e-05, 'latent_dim1': 128, 'latent_dim2': 64, 'num_head1': 2, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.0035185749011436463, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 6, 'transformer_num_layers2': 11, 'correlation_coefficient': 0.24926609408741504, 'min_train_loss': -4.329304352402687, 'min_test_loss': 0.17994145187970298, 'k_fold': 1}
{'device_num': 6, 'dropout_rate1': 0.43992680002691986, 'dropout_rate2': 0.20414282909988385, 'dropout_rate_fc': 0.2645248471987832, 'embedding_dim1': 128, 'embedding_dim2': 64, 'fc_hidden1': 226, 'fc_hidden2': 11, 'hidden_dim1': 128, 'hidden_dim2': 1024, 'l2_regularization': 2e-05, 'latent_dim1': 128, 'latent_dim2': 64, 'num_head1': 2, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.0035185749011436463, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 6, 'transformer_num_layers2': 11, 'correlation_coefficient': 0.2232851641805155, 'min_train_loss': -3.91448974609375, 'min_test_loss': 0.1723981908073516, 'k_fold': 2}
{'device_num': 6, 'dropout_rate1': 0.43992680002691986, 'dropout_rate2': 0.20414282909988385, 'dropout_rate_fc': 0.2645248471987832, 'embedding_dim1': 128, 'embedding_dim2': 64, 'fc_hidden1': 226, 'fc_hidden2': 11, 'hidden_dim1': 128, 'hidden_dim2': 1024, 'l2_regularization': 2e-05, 'latent_dim1': 128, 'latent_dim2': 64, 'num_head1': 2, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.0035185749011436463, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 6, 'transformer_num_layers2': 11, 'correlation_coefficient': 0.2818964471555183, 'min_train_loss': -4.912570312619209, 'min_test_loss': 0.17326921020663189, 'k_fold': 3}
{'device_num': 6, 'dropout_rate1': 0.43992680002691986, 'dropout_rate2': 0.20414282909988385, 'dropout_rate_fc': 0.2645248471987832, 'embedding_dim1': 128, 'embedding_dim2': 64, 'fc_hidden1': 226, 'fc_hidden2': 11, 'hidden_dim1': 128, 'hidden_dim2': 1024, 'l2_regularization': 2e-05, 'latent_dim1': 128, 'latent_dim2': 64, 'num_head1': 2, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.0035185749011436463, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 6, 'transformer_num_layers2': 11, 'correlation_coefficient': 0.26284653372143846, 'min_train_loss': -4.4965110421180725, 'min_test_loss': 0.19401769061479035, 'k_fold': 4}
{'device_num': 6, 'dropout_rate1': 0.43992680002691986, 'dropout_rate2': 0.20414282909988385, 'dropout_rate_fc': 0.2645248471987832, 'embedding_dim1': 128, 'embedding_dim2': 64, 'fc_hidden1': 226, 'fc_hidden2': 11, 'hidden_dim1': 128, 'hidden_dim2': 1024, 'l2_regularization': 2e-05, 'latent_dim1': 128, 'latent_dim2': 64, 'num_head1': 2, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.0035185749011436463, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 6, 'transformer_num_layers2': 11, 'correlation_coefficient': 0.2255131985671774, 'min_train_loss': -3.0728564709424973, 'min_test_loss': 0.18915311191429268, 'k_fold': 5}
{'device_num': 6, 'dropout_rate1': 0.4935717533920085, 'dropout_rate2': 0.4051390036002994, 'dropout_rate_fc': 0.4562286024332525, 'embedding_dim1': 256, 'embedding_dim2': 128, 'fc_hidden1': 128, 'fc_hidden2': 14, 'hidden_dim1': 512, 'hidden_dim2': 512, 'l2_regularization': 5e-05, 'latent_dim1': 256, 'latent_dim2': 128, 'num_head1': 16, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.0037581530522698514, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 10, 'transformer_num_layers2': 2, 'correlation_coefficient': 0.7193096731362827, 'min_train_loss': -14.855106174945831, 'min_test_loss': 0.08659401267168221, 'k_fold': 1}
{'device_num': 6, 'dropout_rate1': 0.4935717533920085, 'dropout_rate2': 0.4051390036002994, 'dropout_rate_fc': 0.4562286024332525, 'embedding_dim1': 256, 'embedding_dim2': 128, 'fc_hidden1': 128, 'fc_hidden2': 14, 'hidden_dim1': 512, 'hidden_dim2': 512, 'l2_regularization': 5e-05, 'latent_dim1': 256, 'latent_dim2': 128, 'num_head1': 16, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.0037581530522698514, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 10, 'transformer_num_layers2': 2, 'correlation_coefficient': 0.7532896496769667, 'min_train_loss': -15.25877445936203, 'min_test_loss': 0.05434160301195727, 'k_fold': 2}
{'device_num': 6, 'dropout_rate1': 0.4935717533920085, 'dropout_rate2': 0.4051390036002994, 'dropout_rate_fc': 0.4562286024332525, 'embedding_dim1': 256, 'embedding_dim2': 128, 'fc_hidden1': 128, 'fc_hidden2': 14, 'hidden_dim1': 512, 'hidden_dim2': 512, 'l2_regularization': 5e-05, 'latent_dim1': 256, 'latent_dim2': 128, 'num_head1': 16, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.0037581530522698514, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 10, 'transformer_num_layers2': 2, 'correlation_coefficient': 0.7685865051943874, 'min_train_loss': -15.520491182804108, 'min_test_loss': 0.05585928448018493, 'k_fold': 3}
{'device_num': 6, 'dropout_rate1': 0.4935717533920085, 'dropout_rate2': 0.4051390036002994, 'dropout_rate_fc': 0.4562286024332525, 'embedding_dim1': 256, 'embedding_dim2': 128, 'fc_hidden1': 128, 'fc_hidden2': 14, 'hidden_dim1': 512, 'hidden_dim2': 512, 'l2_regularization': 5e-05, 'latent_dim1': 256, 'latent_dim2': 128, 'num_head1': 16, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.0037581530522698514, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 10, 'transformer_num_layers2': 2, 'correlation_coefficient': 0.73676301073011, 'min_train_loss': -15.10139524936676, 'min_test_loss': 0.07054857019904903, 'k_fold': 4}
{'device_num': 6, 'dropout_rate1': 0.4935717533920085, 'dropout_rate2': 0.4051390036002994, 'dropout_rate_fc': 0.4562286024332525, 'embedding_dim1': 256, 'embedding_dim2': 128, 'fc_hidden1': 128, 'fc_hidden2': 14, 'hidden_dim1': 512, 'hidden_dim2': 512, 'l2_regularization': 5e-05, 'latent_dim1': 256, 'latent_dim2': 128, 'num_head1': 16, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.0037581530522698514, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 10, 'transformer_num_layers2': 2, 'correlation_coefficient': 0.6916216222623117, 'min_train_loss': -14.11558735370636, 'min_test_loss': 0.10789607034559529, 'k_fold': 5}
{'device_num': 6, 'dropout_rate1': 0.37728806632241796, 'dropout_rate2': 0.17179179769424407, 'dropout_rate_fc': 0.4957416987680859, 'embedding_dim1': 256, 'embedding_dim2': 128, 'fc_hidden1': 193, 'fc_hidden2': 39, 'hidden_dim1': 256, 'hidden_dim2': 128, 'l2_regularization': 2e-05, 'latent_dim1': 64, 'latent_dim2': 64, 'num_head1': 8, 'num_head2': 4, 'seq_len': 20, 'train_base_learning_rate': 0.0016974552782286615, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 2, 'transformer_num_layers2': 7, 'correlation_coefficient': 0.8568135604830107, 'min_train_loss': -16.723319053649902, 'min_test_loss': 0.03342081033736894, 'k_fold': 1}
{'device_num': 6, 'dropout_rate1': 0.37728806632241796, 'dropout_rate2': 0.17179179769424407, 'dropout_rate_fc': 0.4957416987680859, 'embedding_dim1': 256, 'embedding_dim2': 128, 'fc_hidden1': 193, 'fc_hidden2': 39, 'hidden_dim1': 256, 'hidden_dim2': 128, 'l2_regularization': 2e-05, 'latent_dim1': 64, 'latent_dim2': 64, 'num_head1': 8, 'num_head2': 4, 'seq_len': 20, 'train_base_learning_rate': 0.0016974552782286615, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 2, 'transformer_num_layers2': 7, 'correlation_coefficient': 0.8587558128906208, 'min_train_loss': -16.738017559051514, 'min_test_loss': 0.03315580496165045, 'k_fold': 2}
{'device_num': 6, 'dropout_rate1': 0.37728806632241796, 'dropout_rate2': 0.17179179769424407, 'dropout_rate_fc': 0.4957416987680859, 'embedding_dim1': 256, 'embedding_dim2': 128, 'fc_hidden1': 193, 'fc_hidden2': 39, 'hidden_dim1': 256, 'hidden_dim2': 128, 'l2_regularization': 2e-05, 'latent_dim1': 64, 'latent_dim2': 64, 'num_head1': 8, 'num_head2': 4, 'seq_len': 20, 'train_base_learning_rate': 0.0016974552782286615, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 2, 'transformer_num_layers2': 7, 'correlation_coefficient': 0.8442398844685584, 'min_train_loss': -16.749694406986237, 'min_test_loss': 0.044763811400313915, 'k_fold': 3}
{'device_num': 6, 'dropout_rate1': 0.37728806632241796, 'dropout_rate2': 0.17179179769424407, 'dropout_rate_fc': 0.4957416987680859, 'embedding_dim1': 256, 'embedding_dim2': 128, 'fc_hidden1': 193, 'fc_hidden2': 39, 'hidden_dim1': 256, 'hidden_dim2': 128, 'l2_regularization': 2e-05, 'latent_dim1': 64, 'latent_dim2': 64, 'num_head1': 8, 'num_head2': 4, 'seq_len': 20, 'train_base_learning_rate': 0.0016974552782286615, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 2, 'transformer_num_layers2': 7, 'correlation_coefficient': 0.8594623108136081, 'min_train_loss': -16.69124722480774, 'min_test_loss': 0.04361037990946088, 'k_fold': 4}
{'device_num': 6, 'dropout_rate1': 0.37728806632241796, 'dropout_rate2': 0.17179179769424407, 'dropout_rate_fc': 0.4957416987680859, 'embedding_dim1': 256, 'embedding_dim2': 128, 'fc_hidden1': 193, 'fc_hidden2': 39, 'hidden_dim1': 256, 'hidden_dim2': 128, 'l2_regularization': 2e-05, 'latent_dim1': 64, 'latent_dim2': 64, 'num_head1': 8, 'num_head2': 4, 'seq_len': 20, 'train_base_learning_rate': 0.0016974552782286615, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 2, 'transformer_num_layers2': 7, 'correlation_coefficient': 0.8606969101808722, 'min_train_loss': -16.727708756923676, 'min_test_loss': 0.02823127409116028, 'k_fold': 5}
{'device_num': 6, 'dropout_rate1': 0.45625955899203774, 'dropout_rate2': 0.3553262044349476, 'dropout_rate_fc': 0.3959590348523808, 'embedding_dim1': 512, 'embedding_dim2': 128, 'fc_hidden1': 172, 'fc_hidden2': 53, 'hidden_dim1': 64, 'hidden_dim2': 512, 'l2_regularization': 2e-05, 'latent_dim1': 64, 'latent_dim2': 512, 'num_head1': 2, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.0019071774647196863, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 3, 'transformer_num_layers2': 8, 'correlation_coefficient': 0.8451170677258716, 'min_train_loss': -16.5121089220047, 'min_test_loss': 0.04148672945282633, 'k_fold': 1}
{'device_num': 6, 'dropout_rate1': 0.45625955899203774, 'dropout_rate2': 0.3553262044349476, 'dropout_rate_fc': 0.3959590348523808, 'embedding_dim1': 512, 'embedding_dim2': 128, 'fc_hidden1': 172, 'fc_hidden2': 53, 'hidden_dim1': 64, 'hidden_dim2': 512, 'l2_regularization': 2e-05, 'latent_dim1': 64, 'latent_dim2': 512, 'num_head1': 2, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.0019071774647196863, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 3, 'transformer_num_layers2': 8, 'correlation_coefficient': 0.8374909579552543, 'min_train_loss': -16.588505148887634, 'min_test_loss': 0.03866941785663452, 'k_fold': 2}
{'device_num': 6, 'dropout_rate1': 0.45625955899203774, 'dropout_rate2': 0.3553262044349476, 'dropout_rate_fc': 0.3959590348523808, 'embedding_dim1': 512, 'embedding_dim2': 128, 'fc_hidden1': 172, 'fc_hidden2': 53, 'hidden_dim1': 64, 'hidden_dim2': 512, 'l2_regularization': 2e-05, 'latent_dim1': 64, 'latent_dim2': 512, 'num_head1': 2, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.0019071774647196863, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 3, 'transformer_num_layers2': 8, 'correlation_coefficient': 0.8634340585552621, 'min_train_loss': -16.336763322353363, 'min_test_loss': 0.02247596287385637, 'k_fold': 3}
{'device_num': 6, 'dropout_rate1': 0.45625955899203774, 'dropout_rate2': 0.3553262044349476, 'dropout_rate_fc': 0.3959590348523808, 'embedding_dim1': 512, 'embedding_dim2': 128, 'fc_hidden1': 172, 'fc_hidden2': 53, 'hidden_dim1': 64, 'hidden_dim2': 512, 'l2_regularization': 2e-05, 'latent_dim1': 64, 'latent_dim2': 512, 'num_head1': 2, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.0019071774647196863, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 3, 'transformer_num_layers2': 8, 'correlation_coefficient': 0.8200515375240837, 'min_train_loss': -16.190142333507538, 'min_test_loss': 0.05801983387970881, 'k_fold': 4}
{'device_num': 6, 'dropout_rate1': 0.45625955899203774, 'dropout_rate2': 0.3553262044349476, 'dropout_rate_fc': 0.3959590348523808, 'embedding_dim1': 512, 'embedding_dim2': 128, 'fc_hidden1': 172, 'fc_hidden2': 53, 'hidden_dim1': 64, 'hidden_dim2': 512, 'l2_regularization': 2e-05, 'latent_dim1': 64, 'latent_dim2': 512, 'num_head1': 2, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.0019071774647196863, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 3, 'transformer_num_layers2': 8, 'correlation_coefficient': 0.8496846417113983, 'min_train_loss': -16.574088633060455, 'min_test_loss': 0.029197187318592256, 'k_fold': 5}
{'device_num': 6, 'dropout_rate1': 0.39800707951724545, 'dropout_rate2': 0.10383982539852864, 'dropout_rate_fc': 0.4995855530056351, 'embedding_dim1': 128, 'embedding_dim2': 512, 'fc_hidden1': 201, 'fc_hidden2': 58, 'hidden_dim1': 128, 'hidden_dim2': 512, 'l2_regularization': 2e-05, 'latent_dim1': 128, 'latent_dim2': 64, 'num_head1': 16, 'num_head2': 8, 'seq_len': 20, 'train_base_learning_rate': 0.002797568236833952, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 11, 'transformer_num_layers2': 9, 'correlation_coefficient': 0.7274142175389294, 'min_train_loss': -13.524797558784485, 'min_test_loss': 0.07690012798972415, 'k_fold': 1}
{'device_num': 6, 'dropout_rate1': 0.39800707951724545, 'dropout_rate2': 0.10383982539852864, 'dropout_rate_fc': 0.4995855530056351, 'embedding_dim1': 128, 'embedding_dim2': 512, 'fc_hidden1': 201, 'fc_hidden2': 58, 'hidden_dim1': 128, 'hidden_dim2': 512, 'l2_regularization': 2e-05, 'latent_dim1': 128, 'latent_dim2': 64, 'num_head1': 16, 'num_head2': 8, 'seq_len': 20, 'train_base_learning_rate': 0.002797568236833952, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 11, 'transformer_num_layers2': 9, 'correlation_coefficient': 0.22683390504954531, 'min_train_loss': -3.051404744386673, 'min_test_loss': 0.17721969642436053, 'k_fold': 2}
